FIPS Code,State/Area,Year,Month,Civilian_Noninst_Pop,Labor_Force,Employed,Unemployed,Unemployment_Rate
51,Virginia,2003,6,"5,509,213","3,767,138","3,602,525","164,613",4.4
53,Washington,2003,6,"4,654,799","3,131,155","2,899,925","231,230",7.4
54,West Virginia,2003,6,"1,431,374","792,012","738,670","53,342",6.7
55,Wisconsin,2003,6,"4,208,041","3,048,023","2,871,404","176,619",5.8
56,Wyoming,2003,6,"382,297","272,638","260,714","11,924",4.4
1,Alabama,2003,7,"3,421,104","2,128,750","1,999,284","129,466",6.1
2,Alaska,2003,7,"459,663","332,097","306,247","25,850",7.8
4,Arizona,2003,7,"4,175,564","2,731,033","2,569,956","161,077",5.9
5,Arkansas,2003,7,"2,068,537","1,281,653","1,205,346","76,307",6
6,California,2003,7,"26,223,362","17,270,209","16,059,225","1,210,984",7
37,Los Angeles County,2003,7,"7,291,981","4,737,837","4,398,584","339,253",7.2
8,Colorado,2003,7,"3,454,238","2,493,863","2,337,595","156,268",6.3
9,Connecticut,2003,7,"2,652,706","1,784,434","1,684,501","99,933",5.6
10,Delaware,2003,7,"622,538","416,187","397,233","18,954",4.6
11,District of Columbia,2003,7,"460,525","309,166","286,255","22,911",7.4
12,Florida,2003,7,"13,245,749","8,110,290","7,743,475","366,815",4.5
13,Georgia,2003,7,"6,468,625","4,420,118","4,186,992","233,126",5.3
15,Hawaii,2003,7,"921,097","603,389","578,677","24,712",4.1
16,Idaho,2003,7,"1,007,178","691,170","651,690","39,480",5.7
17,Illinois,2003,7,"9,517,498","6,319,227","5,881,948","437,279",6.9
18,Indiana,2003,7,"4,689,150","3,184,984","3,012,381","172,603",5.4
19,Iowa,2003,7,"2,252,879","1,601,794","1,528,425","73,369",4.6
20,Kansas,2003,7,"2,041,713","1,442,340","1,359,351","82,989",5.8
21,Kentucky,2003,7,"3,158,261","1,968,616","1,842,812","125,804",6.4
22,Louisiana,2003,7,"3,326,586","2,026,467","1,892,790","133,677",6.6
23,Maine,2003,7,"1,027,304","684,502","648,501","36,001",5.3
24,Maryland,2003,7,"4,157,985","2,881,933","2,742,022","139,911",4.9
25,Massachusetts,2003,7,"5,029,743","3,417,448","3,216,813","200,635",5.9
26,Michigan,2003,7,"7,669,272","5,042,857","4,667,405","375,452",7.4
27,Minnesota,2003,7,"3,861,413","2,896,186","2,753,315","142,871",4.9
28,Mississippi,2003,7,"2,119,791","1,305,402","1,223,833","81,569",6.2
29,Missouri,2003,7,"4,346,246","2,986,021","2,810,931","175,090",5.9
30,Montana,2003,7,"708,447","469,905","447,344","22,561",4.8
31,Nebraska,2003,7,"1,307,432","967,005","927,760","39,245",4.1
32,Nevada,2003,7,"1,690,819","1,150,665","1,089,097","61,568",5.4
33,New Hampshire,2003,7,"994,050","708,904","676,713","32,191",4.5
34,New Jersey,2003,7,"6,574,720","4,341,700","4,083,332","258,368",6
35,New Mexico,2003,7,"1,392,778","881,050","827,585","53,465",6.1
36,New York,2003,7,"14,829,815","9,271,586","8,667,803","603,783",6.5
51000,New York city,2003,7,"6,320,260","3,703,123","3,392,326","310,797",8.4
37,North Carolina,2003,7,"6,364,186","4,291,674","3,994,656","297,018",6.9
38,North Dakota,2003,7,"485,165","347,018","334,863","12,155",3.5
39,Ohio,2003,7,"8,753,223","5,868,132","5,496,831","371,301",6.3
40,Oklahoma,2003,7,"2,626,741","1,689,067","1,593,599","95,468",5.7
41,Oregon,2003,7,"2,756,849","1,846,103","1,692,219","153,884",8.3
42,Pennsylvania,2003,7,"9,608,391","6,147,794","5,794,429","353,365",5.7
44,Rhode Island,2003,7,"835,116","560,764","529,557","31,207",5.6
45,South Carolina,2003,7,"3,133,584","2,001,431","1,853,069","148,362",7.4
46,South Dakota,2003,7,"576,199","421,567","406,551","15,016",3.6
47,Tennessee,2003,7,"4,493,757","2,901,590","2,734,779","166,811",5.7
48,Texas,2003,7,"16,058,127","10,927,994","10,172,127","755,867",6.9
49,Utah,2003,7,"1,689,284","1,196,359","1,129,956","66,403",5.6
50,Vermont,2003,7,"488,147","346,000","330,591","15,409",4.5
51,Virginia,2003,7,"5,514,506","3,769,197","3,605,103","164,094",4.4
53,Washington,2003,7,"4,659,866","3,134,825","2,904,280","230,545",7.4
54,West Virginia,2003,7,"1,431,856","791,471","738,606","52,865",6.7
55,Wisconsin,2003,7,"4,211,892","3,044,763","2,868,700","176,063",5.8
56,Wyoming,2003,7,"382,570","272,733","260,963","11,770",4.3
1,Alabama,2003,8,"3,423,238","2,129,017","1,999,855","129,162",6.1
2,Alaska,2003,8,"460,685","332,332","306,517","25,815",7.8
4,Arizona,2003,8,"4,186,779","2,734,633","2,575,892","158,741",5.8
5,Arkansas,2003,8,"2,070,283","1,282,903","1,206,566","76,337",6
6,California,2003,8,"26,250,052","17,265,087","16,060,723","1,204,364",7
37,Los Angeles County,2003,8,"7,295,950","4,731,146","4,391,702","339,444",7.2
8,Colorado,2003,8,"3,457,413","2,496,348","2,341,278","155,070",6.2
9,Connecticut,2003,8,"2,654,002","1,783,860","1,684,158","99,702",5.6
10,Delaware,2003,8,"623,435","416,949","398,144","18,805",4.5
11,District of Columbia,2003,8,"460,781","308,856","286,020","22,836",7.4
12,Florida,2003,8,"13,274,309","8,119,870","7,758,518","361,352",4.5
13,Georgia,2003,8,"6,479,064","4,420,604","4,192,012","228,592",5.2
15,Hawaii,2003,8,"922,997","603,776","579,109","24,667",4.1
16,Idaho,2003,8,"1,008,996","691,271","652,165","39,106",5.7
17,Illinois,2003,8,"9,521,732","6,319,651","5,881,117","438,534",6.9
18,Indiana,2003,8,"4,691,592","3,185,326","3,011,148","174,178",5.5
19,Iowa,2003,8,"2,253,922","1,601,957","1,529,011","72,946",4.6
20,Kansas,2003,8,"2,042,694","1,443,351","1,360,039","83,312",5.8
21,Kentucky,2003,8,"3,159,839","1,969,986","1,845,195","124,791",6.3
22,Louisiana,2003,8,"3,327,995","2,023,769","1,893,321","130,448",6.4
23,Maine,2003,8,"1,028,102","684,986","649,213","35,773",5.2
24,Maryland,2003,8,"4,162,588","2,881,078","2,742,425","138,653",4.8
25,Massachusetts,2003,8,"5,031,325","3,417,555","3,217,956","199,599",5.8
26,Michigan,2003,8,"7,673,132","5,040,339","4,667,414","372,925",7.4
27,Minnesota,2003,8,"3,864,387","2,895,313","2,751,827","143,486",5
28,Mississippi,2003,8,"2,121,239","1,306,240","1,226,606","79,634",6.1
29,Missouri,2003,8,"4,349,981","2,983,820","2,809,610","174,210",5.8
30,Montana,2003,8,"709,324","470,428","447,793","22,635",4.8
31,Nebraska,2003,8,"1,308,155","966,945","927,921","39,024",4
32,Nevada,2003,8,"1,696,711","1,152,200","1,091,261","60,939",5.3
33,New Hampshire,2003,8,"995,280","709,392","677,202","32,190",4.5
34,New Jersey,2003,8,"6,577,806","4,341,525","4,085,725","255,800",5.9
35,New Mexico,2003,8,"1,394,674","882,066","828,296","53,770",6.1
36,New York,2003,8,"14,838,943","9,261,573","8,658,414","603,159",6.5
51000,New York city,2003,8,"6,324,113","3,701,762","3,392,700","309,062",8.3
37,North Carolina,2003,8,"6,371,972","4,290,714","3,997,152","293,562",6.8
38,North Dakota,2003,8,"485,599","347,858","335,700","12,158",3.5
39,Ohio,2003,8,"8,756,563","5,854,949","5,489,480","365,469",6.2
40,Oklahoma,2003,8,"2,627,866","1,687,374","1,593,130","94,244",5.6
41,Oregon,2003,8,"2,759,073","1,846,248","1,694,882","151,366",8.2
42,Pennsylvania,2003,8,"9,612,804","6,149,847","5,799,235","350,612",5.7
44,Rhode Island,2003,8,"835,417","559,845","528,989","30,856",5.5
45,South Carolina,2003,8,"3,137,616","2,003,774","1,855,097","148,677",7.4
46,South Dakota,2003,8,"576,819","421,817","406,729","15,088",3.6
47,Tennessee,2003,8,"4,497,989","2,897,894","2,731,083","166,811",5.8
48,Texas,2003,8,"16,081,863","10,922,719","10,174,868","747,851",6.8
49,Utah,2003,8,"1,692,910","1,198,297","1,132,248","66,049",5.5
50,Vermont,2003,8,"488,487","346,211","330,950","15,261",4.4
51,Virginia,2003,8,"5,523,829","3,772,572","3,609,338","163,234",4.3
53,Washington,2003,8,"4,667,040","3,139,210","2,910,556","228,654",7.3
54,West Virginia,2003,8,"1,432,039","790,895","738,822","52,073",6.6
55,Wisconsin,2003,8,"4,215,263","3,042,098","2,867,777","174,321",5.7
56,Wyoming,2003,8,"382,889","272,882","261,257","11,625",4.3
1,Alabama,2003,9,"3,425,643","2,129,622","2,001,329","128,293",6
2,Alaska,2003,9,"461,755","332,691","306,977","25,714",7.7
4,Arizona,2003,9,"4,198,248","2,738,684","2,583,001","155,683",5.7
5,Arkansas,2003,9,"2,072,182","1,284,302","1,208,502","75,800",5.9
6,California,2003,9,"26,278,279","17,263,667","16,072,530","1,191,137",6.9
37,Los Angeles County,2003,9,"7,299,925","4,724,959","4,388,016","336,943",7.1
8,Colorado,2003,9,"3,460,845","2,499,159","2,345,933","153,226",6.1
9,Connecticut,2003,9,"2,655,410","1,784,048","1,685,164","98,884",5.5
10,Delaware,2003,9,"624,382","417,632","399,074","18,558",4.4
11,District of Columbia,2003,9,"461,084","308,559","285,904","22,655",7.3
12,Florida,2003,9,"13,303,522","8,133,676","7,779,744","353,932",4.4
13,Georgia,2003,9,"6,490,033","4,421,083","4,198,374","222,709",5
15,Hawaii,2003,9,"924,992","604,305","579,989","24,316",4
16,Idaho,2003,9,"1,010,917","691,656","653,166","38,490",5.6
17,Illinois,2003,9,"9,526,623","6,318,480","5,883,328","435,152",6.9
18,Indiana,2003,9,"4,694,387","3,183,267","3,009,839","173,428",5.4
19,Iowa,2003,9,"2,255,124","1,603,110","1,530,971","72,139",4.5
20,Kansas,2003,9,"2,043,838","1,444,510","1,361,564","82,946",5.7
21,Kentucky,2003,9,"3,161,670","1,970,945","1,848,250","122,695",6.2
22,Louisiana,2003,9,"3,329,678","2,021,343","1,895,184","126,159",6.2
23,Maine,2003,9,"1,028,984","685,706","650,325","35,381",5.2
24,Maryland,2003,9,"4,167,436","2,881,086","2,743,719","137,367",4.8
25,Massachusetts,2003,9,"5,033,162","3,417,557","3,220,236","197,321",5.8
26,Michigan,2003,9,"7,677,527","5,036,588","4,670,668","365,920",7.3
27,Minnesota,2003,9,"3,867,659","2,894,312","2,751,315","142,997",4.9
28,Mississippi,2003,9,"2,122,873","1,307,127","1,229,625","77,502",5.9
29,Missouri,2003,9,"4,354,009","2,981,706","2,809,905","171,801",5.8
30,Montana,2003,9,"710,264","471,079","448,428","22,651",4.8
31,Nebraska,2003,9,"1,308,971","967,363","928,751","38,612",4
32,Nevada,2003,9,"1,702,703","1,153,973","1,094,058","59,915",5.2
33,New Hampshire,2003,9,"996,559","709,982","678,044","31,938",4.5
34,New Jersey,2003,9,"6,581,184","4,341,886","4,090,296","251,590",5.8
35,New Mexico,2003,9,"1,396,642","882,966","829,357","53,609",6.1
36,New York,2003,9,"14,849,020","9,254,717","8,655,456","599,261",6.5
51000,New York city,2003,9,"6,327,930","3,700,676","3,395,454","305,222",8.2
37,North Carolina,2003,9,"6,380,170","4,290,415","4,002,858","287,557",6.7
38,North Dakota,2003,9,"486,079","348,757","336,655","12,102",3.5
39,Ohio,2003,9,"8,760,450","5,842,700","5,483,261","359,439",6.2
40,Oklahoma,2003,9,"2,629,174","1,685,365","1,593,198","92,167",5.5
41,Oregon,2003,9,"2,761,466","1,846,243","1,698,110","148,133",8
42,Pennsylvania,2003,9,"9,617,686","6,154,445","5,807,656","346,789",5.6
44,Rhode Island,2003,9,"835,777","559,136","528,618","30,518",5.5
45,South Carolina,2003,9,"3,141,881","2,005,973","1,858,304","147,669",7.4
46,South Dakota,2003,9,"577,473","422,173","407,130","15,043",3.6
47,Tennessee,2003,9,"4,502,551","2,895,997","2,730,811","165,186",5.7
48,Texas,2003,9,"16,106,743","10,917,190","10,182,968","734,222",6.7
49,Utah,2003,9,"1,696,697","1,200,793","1,135,187","65,606",5.5
50,Vermont,2003,9,"488,848","346,597","331,542","15,055",4.3
51,Virginia,2003,9,"5,533,516","3,777,038","3,615,047","161,991",4.3
53,Washington,2003,9,"4,674,477","3,143,660","2,917,929","225,731",7.2
54,West Virginia,2003,9,"1,432,316","790,347","739,317","51,030",6.5
55,Wisconsin,2003,9,"4,218,887","3,040,587","2,869,153","171,434",5.6
56,Wyoming,2003,9,"383,278","273,101","261,603","11,498",4.2
1,Alabama,2003,10,"3,428,231","2,130,528","2,003,261","127,267",6
2,Alaska,2003,10,"462,857","333,167","307,559","25,608",7.7
4,Arizona,2003,10,"4,209,900","2,744,026","2,591,421","152,605",5.6
5,Arkansas,2003,10,"2,074,201","1,285,880","1,210,857","75,023",5.8
6,California,2003,10,"26,307,573","17,269,193","16,094,450","1,174,743",6.8
37,Los Angeles County,2003,10,"7,303,907","4,721,042","4,388,531","332,511",7
8,Colorado,2003,10,"3,464,444","2,502,946","2,351,616","151,330",6
9,Connecticut,2003,10,"2,656,933","1,784,796","1,687,054","97,742",5.5
10,Delaware,2003,10,"625,360","418,372","400,154","18,218",4.4
11,District of Columbia,2003,10,"461,420","308,421","285,936","22,485",7.3
12,Florida,2003,10,"13,333,328","8,151,977","7,805,958","346,019",4.2
13,Georgia,2003,10,"6,501,406","4,422,206","4,205,499","216,707",4.9
15,Hawaii,2003,10,"926,990","604,988","581,186","23,802",3.9
16,Idaho,2003,10,"1,012,861","692,353","654,562","37,791",5.5
17,Illinois,2003,10,"9,532,034","6,317,462","5,889,487","427,975",6.8
18,Indiana,2003,10,"4,697,419","3,179,816","3,008,157","171,659",5.4
19,Iowa,2003,10,"2,256,451","1,604,550","1,533,278","71,272",4.4
20,Kansas,2003,10,"2,045,110","1,446,147","1,363,822","82,325",5.7
21,Kentucky,2003,10,"3,163,657","1,971,376","1,851,332","120,044",6.1
22,Louisiana,2003,10,"3,331,606","2,019,694","1,897,863","121,831",6
23,Maine,2003,10,"1,029,897","686,502","651,594","34,908",5.1
24,Maryland,2003,10,"4,172,517","2,882,205","2,745,964","136,241",4.7
25,Massachusetts,2003,10,"5,035,257","3,418,074","3,223,709","194,365",5.7
26,Michigan,2003,10,"7,682,318","5,033,675","4,676,707","356,968",7.1
27,Minnesota,2003,10,"3,871,115","2,894,068","2,751,990","142,078",4.9
28,Mississippi,2003,10,"2,124,659","1,308,109","1,232,402","75,707",5.8
29,Missouri,2003,10,"4,358,264","2,980,658","2,811,647","169,011",5.7
30,Montana,2003,10,"711,223","471,769","449,135","22,634",4.8
31,Nebraska,2003,10,"1,309,858","968,311","930,113","38,198",3.9
32,Nevada,2003,10,"1,708,723","1,156,108","1,097,432","58,676",5.1
33,New Hampshire,2003,10,"997,925","710,636","679,123","31,513",4.4
34,New Jersey,2003,10,"6,584,855","4,343,300","4,096,725","246,575",5.7
35,New Mexico,2003,10,"1,398,628","883,848","830,729","53,119",6
36,New York,2003,10,"14,859,731","9,253,604","8,659,302","594,302",6.4
51000,New York city,2003,10,"6,331,770","3,701,015","3,400,704","300,311",8.1
37,North Carolina,2003,10,"6,388,744","4,291,171","4,010,621","280,550",6.5
38,North Dakota,2003,10,"486,567","349,629","337,607","12,022",3.4
39,Ohio,2003,10,"8,764,783","5,834,868","5,479,949","354,919",6.1
40,Oklahoma,2003,10,"2,630,617","1,683,879","1,593,970","89,909",5.3
41,Oregon,2003,10,"2,763,994","1,846,070","1,700,683","145,387",7.9
42,Pennsylvania,2003,10,"9,623,058","6,161,444","5,818,505","342,939",5.6
44,Rhode Island,2003,10,"836,175","558,645","528,362","30,283",5.4
45,South Carolina,2003,10,"3,146,336","2,008,572","1,862,378","146,194",7.3
46,South Dakota,2003,10,"578,164","422,653","407,708","14,945",3.5
47,Tennessee,2003,10,"4,507,358","2,897,192","2,734,732","162,460",5.6
48,Texas,2003,10,"16,132,392","10,914,620","10,196,142","718,478",6.6
49,Utah,2003,10,"1,700,614","1,203,895","1,138,743","65,152",5.4
50,Vermont,2003,10,"489,284","347,093","332,278","14,815",4.3
51,Virginia,2003,10,"5,543,519","3,782,228","3,621,422","160,806",4.3
53,Washington,2003,10,"4,682,139","3,148,255","2,925,796","222,459",7.1
54,West Virginia,2003,10,"1,432,643","789,951","740,009","49,942",6.3
55,Wisconsin,2003,10,"4,222,784","3,040,588","2,872,503","168,085",5.5
56,Wyoming,2003,10,"383,660","273,397","261,989","11,408",4.2
1,Alabama,2003,11,"3,430,170","2,131,842","2,005,331","126,511",5.9
2,Alaska,2003,11,"463,911","333,763","308,198","25,565",7.7
4,Arizona,2003,11,"4,220,869","2,750,731","2,600,436","150,295",5.5
5,Arkansas,2003,11,"2,075,835","1,287,593","1,213,244","74,349",5.8
6,California,2003,11,"26,333,470","17,281,265","16,121,723","1,159,542",6.7
37,Los Angeles County,2003,11,"7,307,597","4,720,225","4,392,558","327,667",6.9
8,Colorado,2003,11,"3,467,548","2,507,509","2,357,816","149,693",6
9,Connecticut,2003,11,"2,658,035","1,785,439","1,688,882","96,557",5.4
10,Delaware,2003,11,"626,250","419,202","401,340","17,862",4.3
11,District of Columbia,2003,11,"461,683","308,580","286,110","22,470",7.3
12,Florida,2003,11,"13,360,573","8,174,013","7,834,864","339,149",4.1
13,Georgia,2003,11,"6,511,724","4,423,796","4,212,058","211,738",4.8
15,Hawaii,2003,11,"928,979","605,792","582,527","23,265",3.8
16,Idaho,2003,11,"1,014,648","693,226","656,127","37,099",5.4
17,Illinois,2003,11,"9,535,761","6,317,719","5,898,467","419,252",6.6
18,Indiana,2003,11,"4,699,675","3,176,445","3,006,203","170,242",5.4
19,Iowa,2003,11,"2,257,338","1,605,690","1,535,107","70,583",4.4
20,Kansas,2003,11,"2,045,976","1,448,307","1,366,448","81,859",5.7
21,Kentucky,2003,11,"3,165,112","1,971,533","1,853,982","117,551",6
22,Louisiana,2003,11,"3,332,888","2,019,200","1,900,665","118,535",5.9
23,Maine,2003,11,"1,030,670","687,101","652,696","34,405",5
24,Maryland,2003,11,"4,176,911","2,883,747","2,748,357","135,390",4.7
25,Massachusetts,2003,11,"5,036,488","3,419,070","3,227,750","191,320",5.6
26,Michigan,2003,11,"7,685,770","5,032,945","4,684,308","348,637",6.9
27,Minnesota,2003,11,"3,873,956","2,894,698","2,753,577","141,121",4.9
28,Mississippi,2003,11,"2,126,027","1,309,185","1,234,681","74,504",5.7
29,Missouri,2003,11,"4,361,784","2,980,796","2,813,972","166,824",5.6
30,Montana,2003,11,"712,076","472,455","449,865","22,590",4.8
31,Nebraska,2003,11,"1,310,533","969,517","931,612","37,905",3.9
32,Nevada,2003,11,"1,714,576","1,158,519","1,101,069","57,450",5
33,New Hampshire,2003,11,"999,106","711,282","680,303","30,979",4.4
34,New Jersey,2003,11,"6,587,425","4,345,766","4,103,933","241,833",5.6
35,New Mexico,2003,11,"1,400,456","884,742","832,222","52,520",5.9
36,New York,2003,11,"14,867,953","9,259,003","8,668,362","590,641",6.4
51000,New York city,2003,11,"6,335,353","3,703,418","3,407,734","295,684",8
37,North Carolina,2003,11,"6,396,279","4,292,416","4,018,331","274,085",6.4
38,North Dakota,2003,11,"486,950","350,382","338,434","11,948",3.4
39,Ohio,2003,11,"8,767,557","5,832,832","5,479,600","353,232",6.1
40,Oklahoma,2003,11,"2,631,551","1,683,396","1,595,323","88,073",5.2
41,Oregon,2003,11,"2,766,049","1,845,891","1,702,166","143,725",7.8
42,Pennsylvania,2003,11,"9,626,595","6,169,696","5,829,763","339,933",5.5
44,Rhode Island,2003,11,"836,406","558,358","528,080","30,278",5.4
45,South Carolina,2003,11,"3,150,256","2,011,915","1,866,661","145,254",7.2
46,South Dakota,2003,11,"578,780","423,194","408,340","14,854",3.5
47,Tennessee,2003,11,"4,511,411","2,901,005","2,741,593","159,412",5.5
48,Texas,2003,11,"16,155,874","10,916,509","10,211,768","704,741",6.5
49,Utah,2003,11,"1,704,232","1,207,415","1,142,603","64,812",5.4
50,Vermont,2003,11,"489,616","347,579","333,022","14,557",4.2
51,Virginia,2003,11,"5,552,661","3,787,379","3,627,313","160,066",4.2
53,Washington,2003,11,"4,689,061","3,153,213","2,933,779","219,434",7
54,West Virginia,2003,11,"1,432,738","789,732","740,708","49,024",6.2
55,Wisconsin,2003,11,"4,225,924","3,041,626","2,876,787","164,839",5.4
56,Wyoming,2003,11,"383,993","273,715","262,374","11,341",4.1
1,Alabama,2003,12,"3,431,807","2,133,454","2,007,337","126,117",5.9
2,Alaska,2003,12,"464,858","334,331","308,764","25,567",7.6
4,Arizona,2003,12,"4,231,303","2,757,982","2,608,899","149,083",5.4
5,Arkansas,2003,12,"2,077,275","1,289,246","1,215,325","73,921",5.7
6,California,2003,12,"26,356,013","17,296,238","16,148,787","1,147,451",6.6
37,Los Angeles County,2003,12,"7,311,568","4,722,306","4,398,760","323,546",6.9
8,Colorado,2003,12,"3,470,280","2,512,316","2,364,038","148,278",5.9
9,Connecticut,2003,12,"2,658,866","1,785,366","1,689,903","95,463",5.3
10,Delaware,2003,12,"627,048","419,970","402,384","17,586",4.2
11,District of Columbia,2003,12,"461,880","309,063","286,398","22,665",7.3
12,Florida,2003,12,"13,386,234","8,198,317","7,864,381","333,936",4.1
13,Georgia,2003,12,"6,521,486","4,425,357","4,216,858","208,499",4.7
15,Hawaii,2003,12,"930,848","606,630","583,854","22,776",3.8
